customer_id,province,district,cluster_id,cluster_name,age,gender,budget_min_npr,budget_max_npr,preferred_brand,brand_loyalty_score,gaming_interest,camera_interest,battery_interest,display_interest,performance_interest,software_interest,value_interest,chipset_tier
CUST-5139001D,Bagmati Province,Bhaktapur,1,Mainstream Mid-Range Shopper,47,Male,25569,76680,Xiaomi,1.0,53.1,46.6,70.1,70.1,39.7,47.7,79.1,Mid
CUST-513AD341,Lumbini Province,Dang,2,Premium Flagship Shopper,47,Female,117971,222748,Samsung,0.0,50.3,42.0,73.3,57.3,40.8,49.6,60.9,Flagship
CUST-515F163E,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,34,Female,36379,81316,Samsung,0.8,41.2,63.7,39.0,65.2,77.8,63.4,42.7,Mid
CUST-517ECC15,Bagmati Province,Bhaktapur,0,Hardcore Gamer (Flagship),44,Male,79966,211990,Samsung,0.67,84.3,52.2,57.8,70.8,68.1,49.1,53.9,Flagship
CUST-519C2381,Madhesh Province,Mahottari,2,Premium Flagship Shopper,52,Male,117776,203689,Samsung,0.67,48.6,52.4,40.7,66.5,48.8,59.8,57.4,Flagship
CUST-519DCC3C,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,41,Male,41462,67648,Samsung,1.0,56.3,49.1,69.9,56.0,43.1,38.0,65.0,Mid
CUST-51BD2278,Madhesh Province,Siraha,2,Premium Flagship Shopper,35,Male,113470,167484,Xiaomi,0.6,47.4,55.5,54.6,59.9,79.4,56.0,62.4,Flagship
CUST-51BD3FED,Sudurpashchim Province,Darchula,1,Mainstream Mid-Range Shopper,46,Male,27971,56333,Xiaomi,1.0,44.6,54.1,57.5,62.6,51.7,66.6,45.0,Mid
CUST-51EB2A34,Lumbini Province,Rolpa,1,Mainstream Mid-Range Shopper,63,Female,42578,72158,Vivo,0.67,48.8,60.8,52.6,72.8,45.5,53.7,39.5,Mid
CUST-51F3652F,Madhesh Province,Dhanusha,2,Premium Flagship Shopper,49,Male,105923,168899,Samsung,0.25,56.2,48.2,37.3,62.1,66.7,69.4,49.4,Flagship
CUST-5200A270,Lumbini Province,Kapilvastu,3,Budget Buyer,67,Male,13656,21040,Samsung,1.0,49.5,78.2,47.3,48.4,39.7,67.0,47.2,Budget
CUST-5215BD81,Madhesh Province,Bara,0,Hardcore Gamer (Flagship),44,Other,30921,62133,Xiaomi,0.0,86.3,52.6,54.4,72.5,76.8,48.5,56.3,Flagship
CUST-52561EF6,Bagmati Province,Rasuwa,1,Mainstream Mid-Range Shopper,34,Female,27641,47472,Huawei,1.0,44.5,49.6,56.3,58.6,67.6,57.0,52.1,Mid
CUST-526975F4,Gandaki Province,Syangja,1,Mainstream Mid-Range Shopper,51,Male,25115,46933,Realme,1.0,51.2,50.5,85.2,51.8,51.5,45.7,61.8,Mid
CUST-5275E10D,Bagmati Province,Makwanpur,1,Mainstream Mid-Range Shopper,54,Male,30024,62777,Realme,0.67,44.1,48.0,60.2,59.7,50.3,48.6,93.7,Mid
CUST-527A9315,Bagmati Province,Chitwan,2,Premium Flagship Shopper,55,Male,104576,200245,Apple,1.0,47.6,48.0,50.9,63.2,70.2,83.9,55.9,Flagship
CUST-5280E51C,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,39,Female,34781,70777,Samsung,1.0,57.9,46.2,41.6,57.1,50.3,60.8,65.3,Mid
CUST-5289559A,Madhesh Province,Rautahat,2,Premium Flagship Shopper,37,Female,95804,217985,Honor,1.0,48.8,54.0,50.6,53.4,59.6,45.0,78.3,Flagship
CUST-528C1EE2,Lumbini Province,Rupandehi,1,Mainstream Mid-Range Shopper,36,Male,20029,87689,Samsung,0.33,57.9,52.9,59.2,50.4,54.6,48.7,86.8,Mid
CUST-528C4522,Bagmati Province,Kathmandu,2,Premium Flagship Shopper,41,Male,74386,188529,Xiaomi,0.67,55.8,48.5,50.1,67.4,51.5,65.4,55.9,Flagship
CUST-529432E9,Koshi Province,Bhojpur,3,Budget Buyer,58,Male,11082,31687,Samsung,1.0,50.7,52.5,60.4,49.4,46.0,51.7,67.5,Budget
CUST-52953667,Koshi Province,Morang,1,Mainstream Mid-Range Shopper,60,Male,42442,81654,Samsung,1.0,42.6,54.8,52.8,48.6,61.4,60.1,61.8,Mid
CUST-529752BD,Koshi Province,Udayapur,1,Mainstream Mid-Range Shopper,57,Male,23611,49515,Oppo,0.33,43.8,59.8,89.7,55.4,46.6,50.1,67.9,Mid
CUST-52A1499C,Lumbini Province,Rupandehi,3,Budget Buyer,51,Female,17786,34232,Xiaomi,1.0,48.9,97.5,63.0,57.1,47.8,62.2,57.2,Budget
CUST-52DD3707,Madhesh Province,Siraha,2,Premium Flagship Shopper,32,Female,77627,180330,Realme,0.33,50.5,54.8,77.5,41.0,47.9,55.5,60.9,Flagship
CUST-52E5AFE3,Bagmati Province,Kathmandu,0,Hardcore Gamer (Flagship),43,Male,38059,61534,Oneplus,0.75,84.0,47.8,48.4,64.9,76.4,56.4,56.5,Flagship
CUST-52EA0185,Bagmati Province,Dhading,1,Mainstream Mid-Range Shopper,44,Female,36788,63483,Apple,1.0,48.9,63.6,64.0,41.8,48.0,61.1,78.4,Mid
CUST-52F0548D,Koshi Province,Dhankuta,2,Premium Flagship Shopper,34,Female,73117,222695,Xiaomi,1.0,51.8,38.8,62.9,49.4,33.3,51.0,72.9,Flagship
CUST-52FCD264,Bagmati Province,Ramechhap,1,Mainstream Mid-Range Shopper,49,Female,26482,57894,Samsung,0.67,60.1,52.3,46.5,55.0,61.3,52.1,56.2,Mid
CUST-530F43C5,Lumbini Province,Eastern Rukum,1,Mainstream Mid-Range Shopper,63,Female,22071,76692,Xiaomi,0.8,53.3,48.1,53.6,62.9,54.3,56.9,42.9,Mid
CUST-532B43CA,Madhesh Province,Dhanusha,3,Budget Buyer,44,Male,17184,32056,Tecno,0.75,60.5,54.8,61.3,57.9,69.3,71.7,52.3,Budget
CUST-533258CD,Madhesh Province,Dhanusha,2,Premium Flagship Shopper,45,Other,104481,137186,Samsung,0.0,49.0,50.2,69.0,56.0,47.6,44.4,58.1,Flagship
CUST-533E1806,Koshi Province,Morang,1,Mainstream Mid-Range Shopper,45,Male,43330,71691,Vivo,0.0,45.3,61.5,43.2,51.2,58.1,55.1,72.8,Mid
CUST-534E848C,Koshi Province,Jhapa,2,Premium Flagship Shopper,43,Male,102185,148980,Realme,0.33,58.3,44.9,60.2,46.7,41.3,42.0,70.1,Flagship
CUST-536249A0,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,47,Female,24576,55961,Xiaomi,0.0,43.1,57.8,72.1,50.1,41.7,54.7,78.5,Mid
CUST-536269DA,Sudurpashchim Province,Dadeldhura,1,Mainstream Mid-Range Shopper,61,Female,29448,67312,Vivo,1.0,40.5,58.3,61.4,59.0,73.8,63.3,61.0,Mid
CUST-5364D396,Lumbini Province,Banke,3,Budget Buyer,32,Female,7968,28779,Xiaomi,0.6,46.5,54.6,60.8,56.2,63.1,61.6,59.9,Budget
CUST-5369B4E7,Gandaki Province,Nawalpur,2,Premium Flagship Shopper,34,Male,109616,223726,Apple,0.5,40.7,52.6,46.1,57.8,58.1,60.5,50.1,Flagship
CUST-536DBB38,Bagmati Province,Sindhuli,1,Mainstream Mid-Range Shopper,47,Male,32628,63205,Xiaomi,1.0,54.1,47.9,63.6,46.5,50.6,58.5,79.3,Mid
CUST-5394F3BD,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,51,Male,22301,56920,Apple,0.75,47.0,52.9,45.5,61.1,68.5,73.4,53.4,Mid
CUST-539954D3,Bagmati Province,Lalitpur,1,Mainstream Mid-Range Shopper,75,Female,35642,45591,Xiaomi,0.0,53.2,47.5,92.4,51.5,46.9,60.4,62.7,Mid
CUST-53A5180A,Sudurpashchim Province,Darchula,2,Premium Flagship Shopper,50,Female,84771,146258,Huawei,1.0,55.0,55.0,59.9,54.8,46.5,40.0,50.0,Flagship
CUST-53B1FEF8,Gandaki Province,Mustang,2,Premium Flagship Shopper,52,Female,109746,182205,Oneplus,0.6,50.3,60.3,86.7,54.9,62.1,49.8,47.5,Flagship
CUST-53C250BA,Koshi Province,Ilam,2,Premium Flagship Shopper,57,Male,86749,206257,Realme,1.0,59.2,44.4,49.7,54.7,64.9,66.1,56.5,Flagship
CUST-53CB4ED7,Madhesh Province,Parsa,1,Mainstream Mid-Range Shopper,43,Female,31261,73703,Xiaomi,1.0,49.7,50.5,55.7,64.9,51.6,54.0,61.5,Mid
CUST-53D98D99,Madhesh Province,Parsa,2,Premium Flagship Shopper,44,Female,94019,180822,Oppo,0.0,44.0,52.4,43.2,61.7,47.7,62.6,47.7,Flagship
CUST-53DBE8EE,Bagmati Province,Chitwan,1,Mainstream Mid-Range Shopper,43,Female,30973,60504,Samsung,0.5,46.7,53.6,43.4,66.8,62.5,59.3,48.0,Mid
CUST-53F05CC8,Madhesh Province,Siraha,3,Budget Buyer,32,Male,12122,32187,Oppo,0.33,41.4,57.9,45.1,57.3,59.9,68.6,53.1,Budget
CUST-5409C077,Gandaki Province,Myagdi,1,Mainstream Mid-Range Shopper,37,Female,24085,85404,Samsung,0.33,47.1,52.6,58.3,59.1,36.2,55.0,75.5,Mid
CUST-54362F35,Lumbini Province,Parasi,1,Mainstream Mid-Range Shopper,75,Male,21465,78710,Samsung,1.0,55.0,55.7,77.8,55.1,47.4,57.8,61.3,Mid
CUST-54382649,Madhesh Province,Dhanusha,2,Premium Flagship Shopper,36,Female,95624,230613,Apple,1.0,47.0,95.7,54.1,51.9,47.6,80.0,46.4,Flagship
CUST-54448142,Sudurpashchim Province,Baitadi,1,Mainstream Mid-Range Shopper,56,Female,26513,70513,Xiaomi,0.0,49.8,43.9,63.4,64.3,63.2,49.3,57.8,Mid
CUST-545DEE11,Gandaki Province,Manang,1,Mainstream Mid-Range Shopper,34,Male,25956,71164,Tecno,0.33,51.2,42.7,53.3,50.6,29.0,54.6,68.3,Mid
CUST-546036D3,Madhesh Province,Parsa,1,Mainstream Mid-Range Shopper,31,Female,26573,80117,Oppo,1.0,50.3,61.0,65.4,44.4,41.4,53.7,62.0,Mid
CUST-546A38D2,Karnali Province,Dolpa,1,Mainstream Mid-Range Shopper,63,Male,35839,81118,Vivo,0.5,59.9,49.9,54.4,50.5,50.8,55.5,66.3,Mid
CUST-547D63D9,Bagmati Province,Rasuwa,0,Hardcore Gamer (Flagship),51,Female,37083,89296,Xiaomi,0.67,79.1,56.5,54.8,61.4,69.9,37.8,57.4,Mid
CUST-5486B016,Lumbini Province,Rupandehi,1,Mainstream Mid-Range Shopper,51,Male,32603,59980,Samsung,0.67,59.8,48.6,71.9,61.5,49.8,46.2,58.0,Mid
CUST-5494C6E9,Lumbini Province,Arghakhanchi,1,Mainstream Mid-Range Shopper,54,Male,22879,56910,Realme,0.33,48.7,41.6,58.8,59.6,77.8,72.1,49.7,Mid
CUST-54964475,Koshi Province,Tehrathum,3,Budget Buyer,48,Male,9963,24943,Xiaomi,0.0,51.2,38.1,39.7,46.1,75.5,58.6,54.0,Budget
CUST-54ABC7BE,Bagmati Province,Chitwan,1,Mainstream Mid-Range Shopper,59,Male,32599,77711,Oneplus,0.33,51.4,70.0,46.3,64.9,53.0,55.9,39.1,Mid
CUST-54C1B7D2,Bagmati Province,Dhading,1,Mainstream Mid-Range Shopper,65,Male,20846,82853,Samsung,0.5,50.7,53.5,46.1,45.0,43.1,55.1,58.1,Mid
CUST-54DF97CB,Bagmati Province,Kathmandu,2,Premium Flagship Shopper,37,Male,81526,231439,Oneplus,0.75,49.9,51.5,47.6,60.8,92.5,78.1,46.9,Flagship
CUST-54E425A0,Koshi Province,Khotang,2,Premium Flagship Shopper,65,Male,110354,158702,Samsung,1.0,42.5,58.0,53.7,61.9,67.9,57.4,61.1,Flagship
CUST-54F4642E,Lumbini Province,Bardiya,2,Premium Flagship Shopper,38,Female,118105,181785,Samsung,0.5,45.6,51.2,64.8,58.3,51.6,59.1,57.6,Flagship
CUST-5515BC05,Madhesh Province,Sarlahi,1,Mainstream Mid-Range Shopper,51,Female,44938,72228,Realme,0.67,54.4,41.4,59.7,52.1,50.6,49.5,80.2,Mid
CUST-5522F922,Lumbini Province,Pyuthan,1,Mainstream Mid-Range Shopper,46,Female,27027,67196,Xiaomi,0.25,48.8,45.2,49.8,77.0,54.6,66.7,46.1,Mid
CUST-55275F07,Karnali Province,Mugu,1,Mainstream Mid-Range Shopper,68,Male,26556,65100,Xiaomi,1.0,59.2,55.1,42.2,66.1,62.2,49.4,64.8,Mid
CUST-55284AC0,Bagmati Province,Nuwakot,2,Premium Flagship Shopper,42,Male,92160,175520,Xiaomi,0.75,57.1,52.7,82.1,62.1,53.7,45.6,67.2,Flagship
CUST-554817C8,Sudurpashchim Province,Kailali,1,Mainstream Mid-Range Shopper,45,Male,31407,72612,Oppo,0.75,52.7,56.3,48.5,45.6,56.5,64.9,54.2,Mid
CUST-5551F221,Koshi Province,Jhapa,1,Mainstream Mid-Range Shopper,41,Female,32590,70313,Oppo,0.2,57.8,49.3,57.2,52.5,50.0,50.3,74.9,Mid
CUST-555288E6,Lumbini Province,Bardiya,2,Premium Flagship Shopper,52,Male,70563,246344,Oneplus,0.67,51.4,48.7,55.1,62.9,64.0,59.0,53.5,Flagship
CUST-55532E5C,Gandaki Province,Kaski,3,Budget Buyer,51,Male,10708,21178,Vivo,1.0,59.8,61.7,60.7,60.9,42.1,46.1,63.5,Budget
CUST-55581E92,Sudurpashchim Province,Bajura,1,Mainstream Mid-Range Shopper,53,Female,32375,85786,Xiaomi,1.0,45.7,51.6,79.3,47.1,33.9,59.8,60.5,Mid
CUST-555B9DDA,Koshi Province,Jhapa,0,Hardcore Gamer (Flagship),63,Female,38797,62653,Tecno,0.5,77.7,52.0,56.9,67.3,74.5,52.5,49.6,Mid
CUST-5574F1A4,Gandaki Province,Baglung,3,Budget Buyer,29,Male,13005,32975,Xiaomi,0.33,50.2,55.0,59.6,53.7,55.8,49.1,83.5,Budget
CUST-557E9CA1,Bagmati Province,Dolakha,0,Hardcore Gamer (Flagship),28,Male,33400,88903,Oppo,0.6,83.1,57.2,63.9,70.5,64.6,60.6,55.2,Flagship
CUST-558B58B5,Bagmati Province,Chitwan,1,Mainstream Mid-Range Shopper,38,Male,30855,47021,Xiaomi,1.0,43.0,51.5,54.9,60.6,66.6,59.9,58.2,Mid
CUST-5591FE6B,Madhesh Province,Parsa,1,Mainstream Mid-Range Shopper,42,Female,33444,61049,Oppo,0.67,44.6,50.2,55.6,55.0,61.0,63.4,46.8,Mid
CUST-55964965,Sudurpashchim Province,Bajura,1,Mainstream Mid-Range Shopper,30,Male,44968,72041,Oppo,1.0,53.9,51.1,48.6,57.4,51.7,54.8,70.7,Mid
CUST-55B9B0FB,Bagmati Province,Bhaktapur,2,Premium Flagship Shopper,37,Male,113142,139009,Xiaomi,1.0,54.3,38.5,46.4,74.8,54.3,35.2,51.0,Flagship
CUST-55C9FF5C,Sudurpashchim Province,Kanchanpur,2,Premium Flagship Shopper,34,Female,86451,127215,Honor,0.33,47.4,57.1,58.3,59.5,40.9,60.5,76.1,Flagship
CUST-55D1D00C,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,58,Female,24196,62319,Oppo,0.25,45.5,55.6,56.8,56.3,50.9,53.7,73.3,Mid
CUST-55E0478C,Koshi Province,Morang,1,Mainstream Mid-Range Shopper,48,Male,22999,66020,Samsung,0.25,59.6,54.8,53.4,57.9,59.9,72.6,48.3,Mid
CUST-55E1F4AB,Gandaki Province,Manang,1,Mainstream Mid-Range Shopper,56,Female,27998,73091,Samsung,0.33,47.9,52.8,59.9,55.3,40.4,58.2,61.8,Mid
CUST-55FA1BFA,Koshi Province,Sunsari,3,Budget Buyer,54,Male,15905,26698,Oneplus,0.75,48.0,50.0,57.6,58.3,76.6,70.0,54.6,Budget
CUST-5600FDDF,Koshi Province,Udayapur,1,Mainstream Mid-Range Shopper,43,Male,21865,45613,Nokia,1.0,43.0,79.4,52.0,55.6,47.0,55.9,50.9,Mid
CUST-56070FC5,Lumbini Province,Palpa,1,Mainstream Mid-Range Shopper,48,Male,26423,45022,Vivo,1.0,58.7,41.2,54.3,69.5,67.1,64.5,46.0,Mid
CUST-561B267D,Madhesh Province,Dhanusha,2,Premium Flagship Shopper,41,Female,100563,188925,Samsung,0.67,48.3,47.7,61.6,48.1,50.7,58.4,57.7,Flagship
CUST-561DED91,Madhesh Province,Mahottari,1,Mainstream Mid-Range Shopper,49,Female,20682,89267,Samsung,0.8,58.7,48.3,45.2,66.9,52.2,57.1,46.6,Mid
CUST-562632D9,Lumbini Province,Parasi,1,Mainstream Mid-Range Shopper,41,Female,39435,67173,Samsung,1.0,51.0,55.5,52.2,58.9,77.4,61.0,41.7,Mid
CUST-562BF27B,Sudurpashchim Province,Kailali,3,Budget Buyer,44,Female,11516,20436,Huawei,0.67,43.7,56.4,67.7,51.8,55.3,57.6,47.8,Budget
CUST-562C207C,Bagmati Province,Ramechhap,1,Mainstream Mid-Range Shopper,42,Female,29397,63925,Xiaomi,0.6,48.2,58.7,41.6,54.3,71.5,64.1,57.2,Mid
CUST-562F724D,Karnali Province,Dailekh,1,Mainstream Mid-Range Shopper,42,Female,35477,67564,Samsung,0.25,45.3,42.3,68.1,62.7,49.9,53.8,55.1,Mid
CUST-5639E155,Gandaki Province,Syangja,2,Premium Flagship Shopper,42,Male,117587,205587,Apple,0.8,50.8,60.8,49.6,73.9,51.1,68.3,41.8,Flagship
CUST-563D9D75,Bagmati Province,Lalitpur,1,Mainstream Mid-Range Shopper,47,Female,37124,56788,Xiaomi,0.75,52.8,56.8,95.4,51.0,43.9,63.4,64.5,Mid
CUST-565FF49C,Koshi Province,Sunsari,1,Mainstream Mid-Range Shopper,44,Male,43308,48308,Samsung,1.0,56.8,51.2,55.7,66.5,70.9,72.8,44.3,Mid
CUST-5677198D,Lumbini Province,Banke,2,Premium Flagship Shopper,41,Male,81233,218109,Apple,0.75,61.4,58.3,54.8,50.1,56.2,54.1,69.7,Flagship
CUST-5694999D,Bagmati Province,Dolakha,1,Mainstream Mid-Range Shopper,63,Female,23919,76965,Realme,0.75,42.1,38.9,42.6,44.2,54.6,57.8,74.2,Mid
CUST-56962254,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,35,Male,42927,71030,Vivo,0.8,45.4,48.9,55.4,61.3,49.9,48.2,72.3,Mid
CUST-569727A2,Sudurpashchim Province,Bajhang,1,Mainstream Mid-Range Shopper,37,Female,21423,61242,Xiaomi,0.75,51.3,46.1,91.6,53.7,47.7,50.0,68.8,Mid
CUST-56974F6B,Karnali Province,Jajarkot,3,Budget Buyer,60,Male,7830,28401,Oppo,0.33,43.8,62.9,57.0,50.8,48.2,59.3,77.1,Budget
CUST-569F9021,Koshi Province,Jhapa,1,Mainstream Mid-Range Shopper,37,Male,39242,50182,Oppo,0.33,47.7,96.7,46.6,47.1,45.5,66.9,52.0,Mid
CUST-56A297F4,Bagmati Province,Kathmandu,0,Hardcore Gamer (Flagship),34,Male,85696,152392,Samsung,0.33,83.7,49.8,56.5,73.9,75.7,58.4,50.4,Flagship
CUST-56A5C645,Lumbini Province,Rolpa,2,Premium Flagship Shopper,74,Female,103636,174401,Samsung,0.33,41.9,56.0,64.7,43.1,38.6,57.8,65.4,Flagship
CUST-56AC3C46,Bagmati Province,Kavrepalanchok,1,Mainstream Mid-Range Shopper,52,Male,25678,54582,Xiaomi,1.0,50.1,90.1,58.3,49.7,48.9,52.7,58.4,Mid
CUST-56BAB940,Lumbini Province,Palpa,1,Mainstream Mid-Range Shopper,61,Male,24059,81938,Xiaomi,0.67,49.6,46.6,59.4,54.5,64.9,55.3,58.3,Mid
CUST-56BC4ACA,Sudurpashchim Province,Bajura,2,Premium Flagship Shopper,42,Male,108538,185164,Samsung,0.33,34.8,33.1,73.8,54.9,48.7,44.2,56.9,Flagship
CUST-56CBFFEC,Gandaki Province,Myagdi,2,Premium Flagship Shopper,48,Male,83939,120287,Nokia,0.25,47.0,54.9,67.7,49.4,56.6,47.8,76.3,Flagship
CUST-56DFB4DF,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,40,Male,37344,61253,Xiaomi,1.0,32.4,50.8,89.9,45.2,49.9,60.1,59.7,Mid
CUST-56DFF555,Sudurpashchim Province,Darchula,2,Premium Flagship Shopper,57,Male,99637,224071,Oppo,1.0,51.1,60.7,49.3,53.2,52.7,47.0,56.2,Flagship
CUST-56EA62EC,Bagmati Province,Chitwan,1,Mainstream Mid-Range Shopper,46,Female,34345,54433,Xiaomi,0.0,52.6,52.7,44.3,51.0,44.3,50.2,62.8,Mid
CUST-56FF8C88,Madhesh Province,Parsa,0,Hardcore Gamer (Flagship),37,Male,89747,123753,Xiaomi,1.0,80.6,51.7,55.6,64.2,65.9,47.1,48.8,Flagship
CUST-57014DA3,Gandaki Province,Tanahun,1,Mainstream Mid-Range Shopper,48,Female,23265,68709,Apple,0.67,50.2,63.8,41.9,38.9,50.7,61.0,58.2,Mid
CUST-57056444,Koshi Province,Sunsari,2,Premium Flagship Shopper,45,Male,103327,248370,Samsung,0.75,61.4,54.8,66.9,50.0,41.7,61.9,66.2,Flagship
CUST-5716C44A,Bagmati Province,Lalitpur,1,Mainstream Mid-Range Shopper,52,Male,37319,86410,Oppo,0.0,52.6,51.2,78.0,50.1,56.3,56.7,61.1,Mid
CUST-5734CF9A,Bagmati Province,Chitwan,1,Mainstream Mid-Range Shopper,37,Male,29763,87398,Oppo,0.33,48.5,55.4,66.6,47.9,41.6,52.7,52.5,Mid
CUST-57523E5F,Madhesh Province,Parsa,2,Premium Flagship Shopper,50,Female,77854,248941,Apple,1.0,45.9,74.0,71.4,36.2,52.0,57.1,58.0,Flagship
CUST-57681D11,Bagmati Province,Ramechhap,1,Mainstream Mid-Range Shopper,44,Female,34185,82414,Oppo,0.67,42.5,51.0,71.6,35.1,57.6,43.4,60.6,Mid
CUST-5777939F,Bagmati Province,Bhaktapur,0,Hardcore Gamer (Flagship),57,Male,97835,230065,Samsung,0.5,86.4,57.1,59.2,84.4,72.2,56.9,46.2,Flagship
CUST-57863C22,Karnali Province,Kalikot,1,Mainstream Mid-Range Shopper,44,Female,36704,75938,Oneplus,0.75,51.6,56.8,73.2,42.3,67.1,55.3,66.4,Mid
CUST-578B933C,Bagmati Province,Kavrepalanchok,2,Premium Flagship Shopper,47,Female,90174,158516,Samsung,0.4,42.1,47.9,46.0,70.3,61.4,51.7,45.8,Flagship
CUST-5798E748,Gandaki Province,Manang,1,Mainstream Mid-Range Shopper,48,Female,24367,59757,Vivo,1.0,39.7,57.0,65.9,41.8,46.5,39.9,61.0,Mid
CUST-579A9744,Bagmati Province,Chitwan,3,Budget Buyer,59,Male,11432,30785,Xiaomi,0.75,52.6,55.7,48.0,61.8,77.7,64.7,53.1,Budget
CUST-57B2CB6A,Koshi Province,Jhapa,0,Hardcore Gamer (Flagship),58,Female,20015,59895,Apple,0.5,88.2,57.0,47.8,67.6,76.9,55.4,50.2,Flagship
CUST-57C614A9,Bagmati Province,Chitwan,1,Mainstream Mid-Range Shopper,33,Male,34476,66431,Oppo,1.0,51.4,54.7,51.6,61.7,64.3,54.6,61.6,Mid
CUST-57CC74D8,Lumbini Province,Banke,2,Premium Flagship Shopper,70,Female,119190,192168,Samsung,0.67,49.6,50.4,47.5,63.0,67.7,58.3,52.7,Flagship
CUST-57D224F0,Bagmati Province,Sindhuli,1,Mainstream Mid-Range Shopper,45,Male,43472,72488,Samsung,0.0,52.9,91.2,49.6,53.1,47.6,65.9,43.8,Mid
CUST-57D7A3AB,Lumbini Province,Kapilvastu,2,Premium Flagship Shopper,49,Female,116448,241999,Xiaomi,1.0,56.7,50.7,87.4,32.5,47.6,47.2,76.6,Flagship
CUST-57E38EA8,Madhesh Province,Parsa,1,Mainstream Mid-Range Shopper,54,Female,26947,66838,Xiaomi,0.33,40.2,54.7,79.4,52.2,51.7,52.0,57.8,Mid
CUST-57EF6D38,Lumbini Province,Palpa,2,Premium Flagship Shopper,69,Female,93292,188432,Samsung,0.33,53.5,53.7,58.4,59.2,48.9,55.0,66.8,Flagship
CUST-57F6709C,Koshi Province,Jhapa,1,Mainstream Mid-Range Shopper,60,Male,33297,52903,Samsung,0.75,52.5,39.0,58.2,55.5,46.3,53.5,65.7,Mid
CUST-58046CE9,Sudurpashchim Province,Kailali,0,Hardcore Gamer (Flagship),45,Male,31074,56032,Oppo,0.5,92.9,61.9,55.1,60.1,80.1,49.0,54.2,Flagship
CUST-5813A782,Sudurpashchim Province,Dadeldhura,2,Premium Flagship Shopper,45,Male,100710,165062,Samsung,1.0,52.8,43.7,57.5,84.6,60.5,46.7,37.4,Flagship
CUST-581C6678,Koshi Province,Okhaldhunga,1,Mainstream Mid-Range Shopper,42,Male,24033,73088,Honor,1.0,50.8,46.4,49.7,63.6,54.4,69.7,41.0,Mid
CUST-582BCC06,Bagmati Province,Lalitpur,1,Mainstream Mid-Range Shopper,42,Male,24600,56014,Huawei,0.75,60.1,60.1,65.7,54.3,57.3,57.1,53.2,Mid
CUST-583367B1,Lumbini Province,Banke,0,Hardcore Gamer (Flagship),37,Female,78414,206258,Samsung,0.5,91.5,58.1,45.1,70.5,75.6,45.8,39.8,Flagship
CUST-58368672,Koshi Province,Taplejung,2,Premium Flagship Shopper,32,Female,111395,155978,Oppo,0.0,48.8,55.0,82.9,45.7,60.2,59.9,70.1,Flagship
CUST-58457177,Bagmati Province,Kavrepalanchok,1,Mainstream Mid-Range Shopper,57,Male,43447,89403,Xiaomi,0.4,37.2,93.4,59.8,49.7,50.4,71.2,52.1,Mid
CUST-5845A0A5,Karnali Province,Dolpa,1,Mainstream Mid-Range Shopper,45,Female,21294,46676,Xiaomi,0.33,59.0,38.3,60.1,65.9,50.3,61.6,52.1,Mid
CUST-584E41FD,Madhesh Province,Parsa,1,Mainstream Mid-Range Shopper,40,Female,20721,70085,Xiaomi,0.5,47.2,51.0,42.2,48.2,65.7,72.9,52.3,Mid
CUST-584EF6F6,Lumbini Province,Dang,2,Premium Flagship Shopper,35,Female,75817,136291,Apple,0.33,54.4,60.3,79.6,36.2,40.3,59.4,64.8,Flagship
CUST-585F2BAE,Madhesh Province,Sarlahi,1,Mainstream Mid-Range Shopper,38,Male,36428,53631,Apple,0.4,56.6,61.6,49.6,68.1,58.7,66.0,53.8,Mid
CUST-5874A90F,Bagmati Province,Chitwan,2,Premium Flagship Shopper,32,Female,107731,202591,Samsung,0.67,47.0,50.0,52.6,71.3,52.6,54.1,37.8,Flagship
CUST-5877841E,Sudurpashchim Province,Kailali,1,Mainstream Mid-Range Shopper,40,Female,42134,47866,Oppo,0.8,53.2,47.8,61.0,46.1,42.0,45.9,63.9,Mid
CUST-5885EEDD,Gandaki Province,Gorkha,2,Premium Flagship Shopper,49,Male,115620,196755,Oneplus,0.5,52.7,38.1,36.2,71.3,57.4,55.3,42.4,Flagship
CUST-58927AAD,Lumbini Province,Rupandehi,2,Premium Flagship Shopper,41,Male,96210,201842,Xiaomi,1.0,50.2,51.4,67.8,50.4,67.1,53.7,55.0,Flagship
CUST-5895CCBC,Madhesh Province,Sarlahi,1,Mainstream Mid-Range Shopper,59,Male,39091,59525,Samsung,0.5,46.3,42.8,47.8,72.0,53.0,57.7,40.8,Mid
CUST-58997719,Bagmati Province,Kathmandu,1,Mainstream Mid-Range Shopper,43,Male,25312,75658,Samsung,1.0,44.2,38.6,62.9,58.6,44.1,59.0,74.8,Mid
CUST-589B1354,Koshi Province,Okhaldhunga,2,Premium Flagship Shopper,49,Male,81028,216258,Xiaomi,1.0,52.3,57.8,50.0,65.3,39.1,70.5,47.3,Flagship
